ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility,Latitude,Longitude,Number,Street,City,State,Country
244,The Printing House Limited Branch 009,2161 Yonge Street,,M4S 3A6,Moroney,Sean,416-485-9301,,Other Printing,7,43.704689,-79.397477,2161,Yonge St,Toronto,ON,CA
23087,The Printing House Limited Branch 010,130 Adelaide Street West Richmond Adelaide Centre,,M5H 3P5,Goberdhan,Delvin,416-363-9259,,Other Printing,8,43.649691,-79.383812,130,Adelaide St W,Toronto,ON,CA
248,The Printing House Limited Branch 011,5120 Dundas Street West,,M9A 1C2,Lorrusso,Sebastian,416-231-3303,,Other Printing,4,43.644535,-79.533136,5120,Dundas St W,Toronto,ON,CA
249,The Printing House Limited Branch 013,86 Adelaide Street East,,M5C 1K9,LeClair,Robert,416-363-5273,,Other Printing,7,43.651512,-79.374481,86,Adelaide St E,Toronto,ON,CA
250,The Printing House Limited Branch 026,939 Eglinton Avenue East,107,M4G 4E8,Li,Anita,416-422-1200,,Other Printing,4,43.713514,-79.360388,939,Eglinton Ave E,Toronto,ON,CA
23089,The Printing House Limited Branch 027,123 Front Street West Citigroup Place Concourse Level,,M5J 2M2,Matthews,Brian,416-865-1660,,Other Printing,4,43.644903,-79.383096,123,Front St W,Toronto,ON,CA
23090,The Printing House Limited Branch 028,595 Bay Street Atrium On Bay Street Level,,M5G 2C2,Zosougkah,Nazie,416-585-9341,,Other Printing,5,43.656221,-79.383301,595,Bay St,Toronto,ON,CA
23091,The Printing House Limited Branch 029,55 Bloor Street West,Suite 262,M4W 1A5,Zarnett,Paul,416-413-7788,,Other Printing,8,43.669641,-79.388688,55,Bloor St W,Toronto,ON,CA
23092,The Printing House Limited Branch 030,2 St Clair Avenue East Concourse Level,,M4T 2T5,Pua,Pamela,416-364-6580,,Other Printing,6,43.688304,-79.394129,2,St Clair Ave E,Toronto,ON,CA
245,The Printing House Limited Branch 031,1537 O'Connor Drive,,M4B 2V7,Lundbohm,Kevin,416-759-2219,,Other Printing,8,44.032883,-79.276862,,Connor Dr,Whitchurch-Stouffville,ON,CA
23093,The Printing House Limited Branch 032,3273 Dufferin Street,,M6A 2T4,Budgell,Mark,416-782-1191,,Other Printing,5,43.721137,-79.455793,3273,Dufferin St,Toronto,ON,CA
251,The Printing House Limited Branch 033,16 Cumberland Street,,M4W 1J5,Zarnett,Paul,416-924-1416,,Quick Printing,4,43.671078,-79.388081,16,Cumberland St,Toronto,ON,CA
23094,The Printing House Limited Branch 041,181 University Avenue Guardian Tower Main Level,,M5H 3M7,Trajkovski,Boris,416-867-1588,,Other Printing,11,43.649227,-79.385198,181,University Ave,Toronto,ON,CA
252,The Printing House Limited Branch 052,1126 Finch Avenue West,6,M3J 3J6,Pryde,Steve,416-736-8615,,Other Printing,5,43.767999,-79.476018,1126,Finch Ave W,Toronto,ON,CA
247,The Printing House Limited Branch 055,840 King Street West,,M5V 1P1,Drummond,Jesse,416-703-8897,,Other Printing,13,43.643007,-79.408072,840,King St W,Toronto,ON,CA
23099,The Printing House Limited Branch 056,777 Bay Street Concourse Level,,M5G 2C8,Rho,Frank,416-593-8428,,Other Printing,4,43.660643,-79.385382,777,Bay St,Toronto,ON,CA
246,The Printing House Limited Branch 057,379 Adelaide Street West,lower level 1,M5V 1S5,Ruffolo,Vito,416-598-4280,,Other Printing,6,43.646334,-79.396195,379,Adelaide St W,Toronto,ON,CA
23100,The Printing House Limited Branch 063,1 Queen Street East Concourse Level,,M5C 2W5,Goberdhan,Delvin,416-368-2468,,Other Printing,6,43.652279,-79.378669,1,Queen St E,Toronto,ON,CA
23102,The Printing House Limited Branch 071,161 Bay Street Brookfield Place Concourse Level,,M5J 2S1,Gillespie,Mark,416-366-4646,,Other Printing,8,43.646528,-79.378779,161,Bay St,Toronto,ON,CA
23057,The Printing House Limited Branch 073,217 Niagara St,,M6J 2L2,Frizzell,Shaun,416-682-8979,,Other Printing,6,43.643314,-79.408508,217,Niagara St,Toronto,ON,CA
23103,The Printing House Limited Branch 076,160 Bloor Street East,Suite130,M4W 1B9,Zarnett,Paul,416-413-7788,,Other Printing,11,43.671632,-79.383049,160,Bloor St E,Toronto,ON,CA
23062,The Printing House Limited Branch 077,700 University Avenue Concourse Level,,M5G 1Z5,Massie,Craig,416-323-8080,,Other Printing,6,43.659016,-79.391191,700,University Ave,Toronto,ON,CA
23108,The Printing House Limited Branch 089,121 King Street West Standard Life Centre,,M5H 3T9,Trajkovski,Boris,416-367-1050,,Other Printing,6,43.647693,-79.382988,121,King St W,Toronto,ON,CA
23059,The Printing House Limited Branch 099,5318 Yonge Street,,M2N 5P9,Kelly,Patrick,416-730-8511,,Other Printing,6,43.773109,-79.41419,5318,Yonge St,Toronto,ON,CA
23101,The Printing House Limited Branch 66,1 William Kitchen Road,Unit 2,M1P 5B7,Martin,Stephanie,416-759-2219,,Digital Printing,5,43.770916,-79.278348,1,William Kitchen Rd,Toronto,ON,CA
23112,The Printing House Limited Head Office,1399 Bathurst Street,,M5R 3H8,Mastoras,Carole Anne,416-538-5006,,Other Printing,40,43.680975,-79.417094,1399,Bathurst St,Toronto,ON,CA
24248,The Printing House Ltd,18 York Street,210,M5J 2T8,McLaughlin,Kevin,416-861-9310,,Quick Printing,4,43.643211,-79.382251,18,York St,Toronto,ON,CA
24245,The Printing House Ltd,1403 Bathurst Street,,M5R 3H8,Mastoras,Carole Anne,416-538-5006,,Quick Printing,20,43.681131,-79.417133,1403,Bathurst St,Toronto,ON,CA
22626,The Printing House Ltd Branch 66,1 William Kitchen Road,Unit 2,M1P 5B7,Jones,Mike,416-751-9666,,Other Printing,4,43.770916,-79.278348,1,William Kitchen Rd,Toronto,ON,CA
25930,The Printing House Ltd. Branch 013,401 Adelaide St E,,M5A 1N3,LeClair,Robert,416-363-5273,,Other Printing,null,43.65218,-79.367541,401,Adelaide St E,Toronto,ON,CA
22935,The Queensway Machine Products Ltd,8 Rangemore Road,,M8Z 5H7,Saksun,John,416-259-4261,,Machine Shops,40,43.610297,-79.526486,8,Rangemore Rd,Toronto,ON,CA
22093,The Simple Alternative Funeral Centre,275 Lesmill Road,,M3B 2V1,Carter,Paul,416-441-1580,,Funeral Homes,25,43.761813,-79.358749,275,Lesmill Rd,Toronto,ON,CA
22916,The Stonemill Bakehouse Ltd,426 Nugget  Ave,,M1S 4A4,Koehl,Norbert,416-757-5767,226,Commercial Bakeries & Frozen Product Mfg.,65,43.799685,-79.242669,426,Nugget Ave,Toronto,ON,CA
25585,The Team Dry Cleaner,2370 Midland Ave,C10,M1S 5C6,Yoon,Joseph,416-707-0240,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),13,43.78009,-79.277991,2370,Midland Ave,Toronto,ON,CA
24386,The University Of Toronto Earth Sciences Building,33 Willcocks St,,M5S 3B3,White,Matthew,647-237-2955,,Universities,30,43.661086,-79.400095,33,Willcocks St,Toronto,ON,CA
24387,The University Of Toronto Medical Sciences Building,1 King's College Circle,,M5S 1A8,White,Matthew,416-978-5087,,Universities,469,43.660853,-79.394909,1,Kings College Cir,Toronto,ON,CA
23456,The Vinyl Company Inc,700 Fenmar Drive,,M9L 1R7,Marchesani,Paul,416-742-7905,,All Other Plastic Product Mfg.,45,43.765371,-79.560395,700,Fenmar Dr,Toronto,ON,CA
23869,The Woodman,147 Poplar Road,,M1E 1Z8,Crawley,Ben,416-283-7849,,Fuel Dealers,1,43.763194,-79.18956,147,Poplar Rd,Toronto,ON,CA
25424,The Wool Table Sheepskins,80 Barbados Blvd,9,M1J 1K9,McLeod,Graham,416-755-9103,,Other Leather & Allied Product Mfg.,1,43.734857,-79.241387,80,Barbados Blvd,Toronto,ON,CA
25250,The Wool Table Sheepskins,80 Barbados Blvd,9,M1J 1K9,McLeod,Graham,416-755-9103,,Textile & Fabric Finishing,1,43.734857,-79.241387,80,Barbados Blvd,Toronto,ON,CA
23022,Thermadie Tooling Inc,40 Tiffield Rd ,1,M1V 5B6,Naterer,Yvonne,416-298-9255,,Cold-Rolled Steel Shape Mfg.,8,43.813062,-79.254169,40,Tiffield Rd,Toronto,ON,CA
24709,Thexton Hydraulic Co Ltd,1950 Ellesmere Rd,10,M1H 2V8,Vanderveer,Dwight,416-438-5560,,"All Other Machinery, Equip. & Supplies Whl.",1,43.775948,-79.239828,1950,Ellesmere Rd,Toronto,ON,CA
173,Thistle Printing,35 Mobile Drive,,M4A 2P6,Boyd,Chris,416-288-1288,,Other Printing,64,43.724293,-79.317195,35,Mobile Dr,Toronto,ON,CA
24084,Thistletown Coin Wash,976 Albion Rd,,M9V 1A7,Inc,Stepar,416-746-2510,,Coin-Operated Laundries & Dry Cleaners,2,43.736048,-79.562148,976,Albion Rd,Toronto,ON,CA
24360,Thomas And Betts Ontario Ltd,120 Nashdene Road,,M1V 2W3,Dhillon,Harman,416-292-9782,221,All Other Electrical Equip. & Component Mfg.,60,43.819936,-79.25041,120,Nashdene Rd,Toronto,ON,CA
21907,Thomas Varga,820 Garyray Dr,-,M9L 1X1,Varga,Thomas,416-749-2447,,Motor Vehicle Body Mfg.,25,43.76563,-79.558764,820,Garyray Dr,Toronto,ON,CA
23982,Thompson Educational Publishing,20 Ripley Ave,,M6S 3N9,Thompson,Faye,416-766-2763,221,Book Publishers,8,43.638347,-79.475745,20,Ripley Ave,Toronto,ON,CA
25126,Thomson Automotive Ltd,62 Six Point Rd,,M8Z 2X2,Tran,Sonny,416-233-4600,,General Automotive Repair,2,43.636378,-79.524913,62,Six Point Rd,Toronto,ON,CA
24574,Thomson Canada Limited,245 Bartley Dr,,M4A 2V8,Finos,Daniel,905-447-3878,,Digital Printing,50,43.717786,-79.31643,245,Bartley Dr,Toronto,ON,CA
201,Thomson Research Associates Inc,49 Gervais Drive,,M3C 1Y9,Aroella,Tom,416-955-1881,229,Chemical (exc. Agr.) & Allied Product Whl.,25,43.72517,-79.337014,49,Gervais Dr,Toronto,ON,CA
22198,Thorncrest Sherway Inc,1575 The Queensway,,M8Z 1T9,Redford,Bill,416-521-7000,7011,General Automotive Repair,70,43.616922,-79.540478,1575,The Queensway,Toronto,ON,CA
24362,Thorweld Industries Inc,174 Milvan Drive,,M9L 1Z9,Balano,Larry,416-741-2501,,Material Handling Equipment Mfg.,5,43.757673,-79.565474,174,Milvan Dr,Toronto,ON,CA
24301,Three Star Cleaners,1714 Jane St,,M9N 2S4,Moon,Chansung,416-249-9331,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.703835,-79.504353,1714,Jane St,Toronto,ON,CA
110,Three Valleys Auto Centre Limited,58 Three Valleys Drive,,M3A 3B5,Papadamou,Mike,416-444-6350,,General Automotive Repair,6,43.70011,-79.4163,,,Toronto,ON,CA
24431,Three Woods Plastic Bags Ptg,70 Toryork Drive,,M9L 1X6,Leung,Kendrew,416-747-8868,,Plastics Bag Manufacturing,8,43.755802,-79.547332,70,Toryork Dr,Toronto,ON,CA
23386,Thruway,2583 Eglinton Ave East,,M1K 2R8,Grigorian,Larissa,416-264-2388,,Automotive Exhaust System Repair,1,43.734906,-79.254544,2583,Eglinton Ave E,Toronto,ON,CA
24159,ThyssenKrupp Northern Elevator Corporation,1051 Tapscott Road,C,M1X 1A1,Akbar,Javed,416-291-2549,3810,All Other Misc. Fabricated Metal Product Mfg.,50,43.825214,-79.241218,1051,Tapscott Rd,Toronto,ON,CA
24157,ThyssenKrupp Northern Elevator Corporation,270 Finchdene Square,,M1X 1A5,Pedram,Mahyar,416-291-2000,,All Other Misc. Fabricated Metal Product Mfg.,130,43.820077,-79.235982,270,Finchdene Sq,Toronto,ON,CA
25101,Tiba Restaurant Equipment Service,328 Carlingview Drive,,M9W 5G5,Tibaldi,Pat,416-747-8499,,All Other General-Purpose Machinery Mfg.,10,43.692275,-79.598832,328,Carlingview Dr,Toronto,ON,CA
25873,Tiffany Gate Foods Inc,195 Steinway Blvd,,M9W 6H6,Eckstein,Gordon,416-213-9720,,All Other Food Mfg.,250,43.748673,-79.627518,195,Steinway Blvd,Toronto,ON,CA
23968,Tilton Dry Cleaners Depot,5 Linnsmore Cre,,M4J 4J5,Chen,GRACE Xingxia,416-461-9498,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.682415,-79.329764,5,Linnsmore Cres,Toronto,ON,CA
25481,Time Promise Ltd,5455 Steeles Ave West,,M9L 1S7,Dhaliwal,Navneet Singh,647-339-6783,,Gasoline Stations with Convenience Stores,1,43.767453,-79.558121,5455,Steeles Ave W,Toronto,ON,CA
552,Timothys Coffees Of The World Inc,400 Steeprock Drive,,M3J 2X1,Danha,Sam,416-373-0024,,Coffee & Tea Mfg.,171,43.759865,-79.470206,400,Steeprock Dr,Toronto,ON,CA
23522,Tin Lee Electronics Ltd.,41 Coxwell Ave,,M4L 3A9,lee,newton,416-690-3196,,Other Communications Equipment Mfg.,5,43.667847,-79.316795,41,Coxwell Ave,Toronto,ON,CA
24575,Tint City,923 Weston Rd,2,M6N 3R4,Ramgoolam,Jeff,416-240-7000,,All Other Automotive R&M,2,43.68372,-79.481214,923,Weston Rd,Toronto,ON,CA
25340,Tint King,1541 The Queensway,,M8Z 1T8,Gonzalez,Daniel,416-255-5298,,Automotive Parts & Accessories Stores,3,43.618102,-79.537451,1541,The Queensway,Toronto,ON,CA
23425,Tip Top Auto Collision Car Sales Ltd,3323 Danforth Avenue,,M1L 1C5,Murillo,Joe,416-699-6976,,"Automotive Body, Paint & Interior R&M",13,43.692455,-79.282103,3323,Danforth Ave,Toronto,ON,CA
23486,Tip Top Bindery Ltd,335 Passmore Avenue,,M1V 4B5,Leroux,Tammy,416-609-3281,,Support Activities for Printing,100,43.827333,-79.262246,335,Passmore Ave,Toronto,ON,CA
24106,Tip Top Cleaner Son,5200 Finch Ave E,109,M1S 4Z3,Mewa,Munaverhusein,416-299-3005,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.810392,-79.257503,5200,Finch Ave E,Toronto,ON,CA
21926,TireDepot,3465 Danforth Ave,,M1L 1C1,Bromfield,Dave,416-699-5535,,General Automotive Repair,6,43.693171,-79.27827,3465,Danforth Ave,Toronto,ON,CA
24798,Toddys Auto Repair,125B  LAID DR EAST YORK,,M4G 3T7,JUSTO,TAN,416-916-3658,,General Automotive Repair,3,43.70011,-79.4163,,,Toronto,ON,CA
14762,Tokyo Auto Collision,221 Toryork Dr,,M9L 1Y2,Whyte,Earl,416-743-8888,,"Automotive Body, Paint & Interior R&M",7,43.761016,-79.561462,221,Toryork Dr,Toronto,ON,CA
25552,Tokyo Bakery,4385 Sheppard Ave East,7,M1S 1T9,Yu,Paul,416-335-5500,,Limited-Service Eating Places,3,43.786443,-79.269917,4385,Sheppard Ave E,Toronto,ON,CA
24432,Toledo Printing Design,1867 Davenport Road,,M6N 1B9,Da Ponte,Nancy,416-588-1647,,Support Activities for Printing,1,43.670499,-79.453551,1867,Davenport Rd,Toronto,ON,CA
25029,Tolis Automotive Inc Abramov Dimitri,50 Rossdean Dr,5,M9L 2S1,Abramov,Dimitri,416-744-2245,,"Automotive Body, Paint & Interior R&M",2,43.769788,-79.54067,50,Rossdean Dr,Toronto,ON,CA
24604,Toni Plus,25 The West Mall,,M9C 1B8,La Penna,Albert,416-633-9331,23,Women's Clothing Stores,7,43.611956,-79.55721,25,The West Mall,Toronto,ON,CA
21239,Tony Soscia Denture Clinic,1697 Jane St,,M9N 2S3,Soscia,Tony,416-241-9757,,Offices of Dentists,4,43.703652,-79.503644,1697,Jane St,Toronto,ON,CA
293,Top Cleaners,5512 Lawrence Ave E,,M1C 3B2,Ghassemian,Mehran,416-281-2340,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.779555,-79.138401,5512,Lawrence Ave E,Toronto,ON,CA
22235,Top Notch 1 Hour Dry Cleaners,4335 Bloor St W,9,M9C 2A5,Kim,Bong Jae,647-828-5548,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),3,43.630991,-79.575913,4335,Bloor St W,Toronto,ON,CA
25074,TopWrench Auto Service In,45 Munham Gate,9-Aug,M1P 2B3,Gong,Laura,416-292-2289,,General Automotive Repair,3,43.759291,-79.276604,45,Munham Gt,Toronto,ON,CA
25242,TopWrench Auto Service Inc,45 Munham Gate,9-Aug,M1P 2B3,SUN,SHAOMING,416-292-2289,,General Automotive Repair,3,43.759291,-79.276604,45,Munham Gt,Toronto,ON,CA
22719,TopWrench Auto Service Inc,45 MUNHAM GATE SCARBOROUGH,9-Aug,M1P 2B3,Gong,Hua,416-292-2289,,General Automotive Repair,2,43.759291,-79.276604,45,Munham Gt,Toronto,ON,CA
22300,Topper Linen Supply Limited,54 Junction Rd,,M6N 1B6,Topornicki,Tim,416-930-0772,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),90,43.668217,-79.464988,54,Junction Rd,Toronto,ON,CA
23952,Torcad Limited,275 Norseman Street,,M8Z 2R5,Rauscher,Gary,416-239-3928,214,"Coating, Engraving & Heat Treating Activities",51,43.631095,-79.526077,275,Norseman St,Toronto,ON,CA
520,Torcan Coatings Inc,14 Oakland Ave,,M9M 2H8,Sales,Michael,416-748-9595,,Paint & Coating Mfg.,6,43.718033,-79.527241,14,Oakland Ave,Toronto,ON,CA
234,Torkos Brothers Inc,14 Curity Ave,,M4B 1X7,torkos,Chris,416-752-8166,24,All Other Whl.,5,43.710078,-79.315285,14,Curity Ave,Toronto,ON,CA
23524,Toronto Autowash,1070 Millwood Road,,M4H 1A2,Badali,John,416-383-9560,,Car Washes,10,43.702215,-79.358044,1070,Millwood Rd,Toronto,ON,CA
25248,Toronto Autowash,170 The Donway West,406,M3C 2G3,Badali,John,416-383-9560,,Holding Companies,1,43.735386,-79.348047,170,The Donway W,Toronto,ON,CA
23165,Toronto Autowash,100 Queen St West,,M6A 1Z6,Badali,John,416-383-9560,,Car Washes,7,43.652822,-79.383625,100,Queen St W,Toronto,ON,CA
23163,Toronto Autowash,305 Rexdale Blvd,,M9W 1R8,Badali,John,416-383-9560,,Car Washes,8,43.713492,-79.582424,305,Rexdale Blvd,Toronto,ON,CA
24844,Toronto Brake,188 Hymus Rd,,M1L 2E1,Bonnett,Daniel,416-759-9763,,General Automotive Repair,1,43.720913,-79.279257,188,Hymus Rd,Toronto,ON,CA
22330,Toronto Cardiology Assocates Inc,133 Danforth Ave,129,M4K 1N1,Hsieh,Emma,416-465-5464,,Medical & Diagnostic Laboratories,20,43.67626,-79.35754,133,Danforth Ave,Toronto,ON,CA
22900,Toronto Crankshaft Limited,1680 Midland Avenue,16,M1P 3C6,Mohan,Alex,416-745-4900,,"Coating, Engraving & Heat Treating Activities",1,43.758794,-79.269164,1680,Midland Ave,Toronto,ON,CA
23125,Toronto EMS,4330 Dufferin St,,M3H 5R9,Hole,Ralph,416-392-2195,,Ambulance (exc. Air Ambulance) Services,1045,43.761799,-79.466535,4330,Dufferin St,Toronto,ON,CA
24853,Toronto Eye Prosthetics Ltd,3101 Bloor Street West,307,M8X 2W2,Bowen,Diane,416-232-1089,,Medical Equipment & Supplies Mfg.,3,43.646171,-79.515384,3101,Bloor St W,Toronto,ON,CA
22566,Toronto Gear Works Ltd,39 Bertrand Avenue,,M1L 2P3,Reuby,Nancy,416-751-2121,,Machine Shops,18,43.734437,-79.282705,39,Bertrand Ave,Toronto,ON,CA
21953,Toronto Glass Heat Seal Ltd,4 Racine Rd,unit 1,M9W 5W7,Freitag,Lynda,416-743-7431,,Glass Product Mfg. from Purchased Glass,21,43.716136,-79.57062,4,Racine Rd,Toronto,ON,CA
557,Toronto Hydro 14 Carlton,14 Carlton Street,,M5B 2E9,Kerr,Duncan,416-542-7807,,Electric Power Distribution,363,43.661714,-79.382305,14,Carlton St,Toronto,ON,CA
558,Toronto Hydro 500 Comm,500 Commissioners Street,,M4M 1B4,Kerr,Duncan,416-542-7807,,Electric Power Distribution,850,43.653945,-79.334042,500,Commissioners St,Toronto,ON,CA
555,Toronto Hydro 5800 Yonge,5800 Yonge Street,,M2M 3T3,Kerr,Duncan,416-542-7807,,Electric Power Distribution,0,43.784443,-79.41753,5800,Yonge St,Toronto,ON,CA
556,Toronto Hydro 6 Monogram,6 Monogram Place,,M9P 3N1,Kerr,Duncan,416-542-7807,,Electric Power Distribution,363,43.705405,-79.553702,6,Monogram Pl,Toronto,ON,CA
25037,Toronto Hydro 60 Eglinton Avenue,60 Eglinton Avenue West,,M4R 1A2,Kerr,Duncan,416-542-7807,,Electric Power Distribution,0,43.706563,-79.400819,60,Eglinton Ave W,Toronto,ON,CA
554,Toronto Hydro 601 Milner,601 Milner Avenue,,M1B 2K4,Kerr,Duncan,416-542-7807,,Electric Power Distribution,363,43.793824,-79.222266,601,Milner Ave,Toronto,ON,CA
24414,Toronto Life Publishing,111 Queen Street East ,320,M5C 1S2,Brenndorfer,Dora,416-364-3333,,Periodical Publishers,200,43.65324,-79.374502,111,Queen St E,Toronto,ON,CA
24127,Toronto Machine Tool Co Ltd,38 Milne Ave,,M1L 1K1,Blum,Dan,416-699-7169,,Machine Shops,35,43.699336,-79.270091,38,Milne Ave,Toronto,ON,CA
22970,Toronto Necropolis,200 Winchester St,,M4X 1B7,Moir,Dennis,416-696-0049,6543,Cemeteries & Crematoria,2,43.667668,-79.361386,200,Winchester St,Toronto,ON,CA
23390,Toronto Nuclear Medical Services,491 Lawrence Ave West,500,M5M 1C7,KARIC,ANES,416-785-4029,,Medical & Diagnostic Laboratories,3,43.719141,-79.428888,491,Lawrence Ave W,Toronto,ON,CA
24780,Toronto Nuclear Medical Services,123 Edward St,210,M5G 1E2,McCluskey,Sean,647-748-1299,,Offices of Physicians,5,43.655638,-79.386801,123,Edward St,Toronto,ON,CA
275,Toronto Research Chemicals,2 Brisbane Road,,M3J 2J8,Karagias,Andrew,416-665-9696,,Pharmaceutical & Medicine Mfg.,150,43.773898,-79.471161,2,Brisbane Rd,Toronto,ON,CA
21971,Toronto Sun Wah Trading Inc,26 Canmotor Avenue,,M8Z 4E5,Lee,John,416-252-7757,,General-Line Food Whl.,45,43.622334,-79.511488,26,Canmotor Ave,Toronto,ON,CA
465,Toronto Transit Commission  Hillcrest Complex,1138 Bathurst Street,,M5R 3H2,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,1295,43.675909,-79.415761,1138,Bathurst St,Toronto,ON,CA
467,Toronto Transit Commission Arrow Road Garage,700 Arrow Road,,M9M 2M1,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,119,43.74594,-79.532984,700,Arrow Rd,Toronto,ON,CA
468,Toronto Transit Commission Birchmount Garage,400 Danforth Road,,M1L 3X6,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,92,43.70599,-79.269924,400,Danforth Rd,Toronto,ON,CA
23055,Toronto Transit Commission Davisville Complex,29 Lascelles Boulevard,,M4S 1Z2,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,100,43.696529,-79.399754,29,Lascelles Blvd,Toronto,ON,CA
476,Toronto Transit Commission Eglinton Garage,38 Comstock Road,,M1L 4V8,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,120,43.720323,-79.291079,38,Comstock Rd,Toronto,ON,CA
469,Toronto Transit Commission Greenwood Complex,400 Greenwood Avenue,,M4J 4Y5,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,596,43.677742,-79.33142,400,Greenwood Ave,Toronto,ON,CA
470,Toronto Transit Commission Lakeshore Garage,580 Commissioners St,,M4M 1A7,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,108,43.656348,-79.330557,580,Commissioners St,Toronto,ON,CA
473,Toronto Transit Commission Malvern Garage,5050 Sheppard Avenue East,,M1S 4N3,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,124,43.794799,-79.243698,5050,Sheppard Ave E,Toronto,ON,CA
475,Toronto Transit Commission Mount Dennis Garage,121 Industry Street,,M6M 5B6,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,106,43.693432,-79.493596,121,Industry St,Toronto,ON,CA
478,Toronto Transit Commission Queensway Garage,400 Evans Avenue,,M8Z 1K6,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,417,43.615934,-79.528481,400,Evans Ave,Toronto,ON,CA
480,Toronto Transit Commission Roncesvalles Carhouse,20 The Queensway,,M6R 1B4,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,115,43.639437,-79.448028,20,The Queensway,Toronto,ON,CA
482,Toronto Transit Commission Russell Carhouse,1411 Queen Street East,,M4L 2C7,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,109,43.663838,-79.322693,1411,Queen St E,Toronto,ON,CA
483,Toronto Transit Commission Wilson Complex,160 Transit Road,,M3H 1T8,Fortin,Stephanie,416-393-3262,,Urban Transit Systems,329,43.736398,-79.45353,160,Transit Rd,Toronto,ON,CA
23925,Toronto Water Laboratory,545 Commissioners St,,M4M 1A5,Munarriz,Susana,416-397-0413,,Testing Laboratories,22,43.654402,-79.329073,545,Commissioners St,Toronto,ON,CA
23919,Toronto Water Laboratory,30 Dee Avenue,,M9N 1S9,Petrescu,Margareta,416-392-2900,,Testing Laboratories,22,43.710936,-79.537256,30,Dee Ave,Toronto,ON,CA
24722,Total Care Corporate Cleaners,777 Bay St,M217,M5G 2C8,Ngo,Thom,416-913-0216,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.660643,-79.385382,777,Bay St,Toronto,ON,CA
24480,Total Suspensions Inc,220 Midwest Rd,,M1P 3A9,Hatts,John,416-777-4647,,General Automotive Repair,6,43.757465,-79.270598,220,Midwest Rd,Toronto,ON,CA
24403,Tourmaline Editions Inc,662 King Street West,Suite 304,M5V 1M7,Evans,Colleen,416-469-4008,160,Book Publishers,7,43.644256,-79.40226,662,King St W,Toronto,ON,CA
